cell_index,cell_id,fila,columna,xmin_m,ymin_m,xmax_m,ymax_m,centro_x_m,centro_y_m,area_nominal_m2,area_nominal_ha,area_dentro_loja_m2,area_dentro_loja_ha,fraccion_dentro_loja,es_celda_completa,fraccion_lt_001,fraccion_lt_005,fraccion_lt_010,fraccion_lt_025,fraccion_lt_050,geometria_presente,epsg,categoria_cobertura_territorial
7181,LJ500_R165_C039,165,39,680500.0,9583500.0,681000.0,9584000.0,680750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7182,LJ500_R165_C040,165,40,681000.0,9583500.0,681500.0,9584000.0,681250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7183,LJ500_R165_C041,165,41,681500.0,9583500.0,682000.0,9584000.0,681750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7184,LJ500_R165_C042,165,42,682000.0,9583500.0,682500.0,9584000.0,682250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7185,LJ500_R165_C043,165,43,682500.0,9583500.0,683000.0,9584000.0,682750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7186,LJ500_R165_C044,165,44,683000.0,9583500.0,683500.0,9584000.0,683250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7187,LJ500_R165_C045,165,45,683500.0,9583500.0,684000.0,9584000.0,683750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7188,LJ500_R165_C046,165,46,684000.0,9583500.0,684500.0,9584000.0,684250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7189,LJ500_R165_C047,165,47,684500.0,9583500.0,685000.0,9584000.0,684750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7190,LJ500_R165_C048,165,48,685000.0,9583500.0,685500.0,9584000.0,685250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7191,LJ500_R165_C049,165,49,685500.0,9583500.0,686000.0,9584000.0,685750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7192,LJ500_R165_C050,165,50,686000.0,9583500.0,686500.0,9584000.0,686250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7193,LJ500_R165_C051,165,51,686500.0,9583500.0,687000.0,9584000.0,686750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7194,LJ500_R165_C052,165,52,687000.0,9583500.0,687500.0,9584000.0,687250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7195,LJ500_R165_C053,165,53,687500.0,9583500.0,688000.0,9584000.0,687750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7196,LJ500_R165_C054,165,54,688000.0,9583500.0,688500.0,9584000.0,688250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7197,LJ500_R165_C055,165,55,688500.0,9583500.0,689000.0,9584000.0,688750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7198,LJ500_R165_C056,165,56,689000.0,9583500.0,689500.0,9584000.0,689250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7199,LJ500_R165_C057,165,57,689500.0,9583500.0,690000.0,9584000.0,689750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7200,LJ500_R165_C058,165,58,690000.0,9583500.0,690500.0,9584000.0,690250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7201,LJ500_R165_C059,165,59,690500.0,9583500.0,691000.0,9584000.0,690750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7202,LJ500_R165_C060,165,60,691000.0,9583500.0,691500.0,9584000.0,691250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7203,LJ500_R165_C061,165,61,691500.0,9583500.0,692000.0,9584000.0,691750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7204,LJ500_R165_C062,165,62,692000.0,9583500.0,692500.0,9584000.0,692250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7205,LJ500_R165_C063,165,63,692500.0,9583500.0,693000.0,9584000.0,692750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7206,LJ500_R165_C064,165,64,693000.0,9583500.0,693500.0,9584000.0,693250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7207,LJ500_R165_C065,165,65,693500.0,9583500.0,694000.0,9584000.0,693750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7208,LJ500_R165_C066,165,66,694000.0,9583500.0,694500.0,9584000.0,694250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7209,LJ500_R165_C067,165,67,694500.0,9583500.0,695000.0,9584000.0,694750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7210,LJ500_R165_C068,165,68,695000.0,9583500.0,695500.0,9584000.0,695250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7211,LJ500_R165_C069,165,69,695500.0,9583500.0,696000.0,9584000.0,695750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7212,LJ500_R165_C070,165,70,696000.0,9583500.0,696500.0,9584000.0,696250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7213,LJ500_R165_C071,165,71,696500.0,9583500.0,697000.0,9584000.0,696750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7214,LJ500_R165_C072,165,72,697000.0,9583500.0,697500.0,9584000.0,697250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7215,LJ500_R165_C073,165,73,697500.0,9583500.0,698000.0,9584000.0,697750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7216,LJ500_R165_C074,165,74,698000.0,9583500.0,698500.0,9584000.0,698250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7217,LJ500_R165_C075,165,75,698500.0,9583500.0,699000.0,9584000.0,698750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7218,LJ500_R165_C076,165,76,699000.0,9583500.0,699500.0,9584000.0,699250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7219,LJ500_R165_C077,165,77,699500.0,9583500.0,700000.0,9584000.0,699750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7220,LJ500_R165_C078,165,78,700000.0,9583500.0,700500.0,9584000.0,700250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7221,LJ500_R165_C079,165,79,700500.0,9583500.0,701000.0,9584000.0,700750.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7222,LJ500_R165_C080,165,80,701000.0,9583500.0,701500.0,9584000.0,701250.0,9583750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7223,LJ500_R165_C081,165,81,701500.0,9583500.0,702000.0,9584000.0,701750.0,9583750.0,250000.0,25.0,237184.4287318517,23.718442873185168,0.9487377149274068,False,False,False,False,False,False,True,32717,parcial_ge_050
7224,LJ500_R165_C082,165,82,702000.0,9583500.0,702500.0,9584000.0,702250.0,9583750.0,250000.0,25.0,70578.4624231763,7.0578462423176305,0.2823138496927052,False,False,False,False,False,True,True,32717,parcial_lt_050
7225,LJ500_R166_C032,166,32,677000.0,9584000.0,677500.0,9584500.0,677250.0,9584250.0,250000.0,25.0,154046.3655524316,15.404636555243162,0.6161854622097265,False,False,False,False,False,False,True,32717,parcial_ge_050
7226,LJ500_R166_C033,166,33,677500.0,9584000.0,678000.0,9584500.0,677750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7227,LJ500_R166_C034,166,34,678000.0,9584000.0,678500.0,9584500.0,678250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7228,LJ500_R166_C035,166,35,678500.0,9584000.0,679000.0,9584500.0,678750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7229,LJ500_R166_C036,166,36,679000.0,9584000.0,679500.0,9584500.0,679250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7230,LJ500_R166_C037,166,37,679500.0,9584000.0,680000.0,9584500.0,679750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7231,LJ500_R166_C038,166,38,680000.0,9584000.0,680500.0,9584500.0,680250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7232,LJ500_R166_C039,166,39,680500.0,9584000.0,681000.0,9584500.0,680750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7233,LJ500_R166_C040,166,40,681000.0,9584000.0,681500.0,9584500.0,681250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7234,LJ500_R166_C041,166,41,681500.0,9584000.0,682000.0,9584500.0,681750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7235,LJ500_R166_C042,166,42,682000.0,9584000.0,682500.0,9584500.0,682250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7236,LJ500_R166_C043,166,43,682500.0,9584000.0,683000.0,9584500.0,682750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7237,LJ500_R166_C044,166,44,683000.0,9584000.0,683500.0,9584500.0,683250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7238,LJ500_R166_C045,166,45,683500.0,9584000.0,684000.0,9584500.0,683750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7239,LJ500_R166_C046,166,46,684000.0,9584000.0,684500.0,9584500.0,684250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7240,LJ500_R166_C047,166,47,684500.0,9584000.0,685000.0,9584500.0,684750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7241,LJ500_R166_C048,166,48,685000.0,9584000.0,685500.0,9584500.0,685250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7242,LJ500_R166_C049,166,49,685500.0,9584000.0,686000.0,9584500.0,685750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7243,LJ500_R166_C050,166,50,686000.0,9584000.0,686500.0,9584500.0,686250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7244,LJ500_R166_C051,166,51,686500.0,9584000.0,687000.0,9584500.0,686750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7245,LJ500_R166_C052,166,52,687000.0,9584000.0,687500.0,9584500.0,687250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7246,LJ500_R166_C053,166,53,687500.0,9584000.0,688000.0,9584500.0,687750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7247,LJ500_R166_C054,166,54,688000.0,9584000.0,688500.0,9584500.0,688250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7248,LJ500_R166_C055,166,55,688500.0,9584000.0,689000.0,9584500.0,688750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7249,LJ500_R166_C056,166,56,689000.0,9584000.0,689500.0,9584500.0,689250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7250,LJ500_R166_C057,166,57,689500.0,9584000.0,690000.0,9584500.0,689750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7251,LJ500_R166_C058,166,58,690000.0,9584000.0,690500.0,9584500.0,690250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7252,LJ500_R166_C059,166,59,690500.0,9584000.0,691000.0,9584500.0,690750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7253,LJ500_R166_C060,166,60,691000.0,9584000.0,691500.0,9584500.0,691250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7254,LJ500_R166_C061,166,61,691500.0,9584000.0,692000.0,9584500.0,691750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7255,LJ500_R166_C062,166,62,692000.0,9584000.0,692500.0,9584500.0,692250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7256,LJ500_R166_C063,166,63,692500.0,9584000.0,693000.0,9584500.0,692750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7257,LJ500_R166_C064,166,64,693000.0,9584000.0,693500.0,9584500.0,693250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7258,LJ500_R166_C065,166,65,693500.0,9584000.0,694000.0,9584500.0,693750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7259,LJ500_R166_C066,166,66,694000.0,9584000.0,694500.0,9584500.0,694250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7260,LJ500_R166_C067,166,67,694500.0,9584000.0,695000.0,9584500.0,694750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7261,LJ500_R166_C068,166,68,695000.0,9584000.0,695500.0,9584500.0,695250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7262,LJ500_R166_C069,166,69,695500.0,9584000.0,696000.0,9584500.0,695750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7263,LJ500_R166_C070,166,70,696000.0,9584000.0,696500.0,9584500.0,696250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7264,LJ500_R166_C071,166,71,696500.0,9584000.0,697000.0,9584500.0,696750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7265,LJ500_R166_C072,166,72,697000.0,9584000.0,697500.0,9584500.0,697250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7266,LJ500_R166_C073,166,73,697500.0,9584000.0,698000.0,9584500.0,697750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7267,LJ500_R166_C074,166,74,698000.0,9584000.0,698500.0,9584500.0,698250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7268,LJ500_R166_C075,166,75,698500.0,9584000.0,699000.0,9584500.0,698750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7269,LJ500_R166_C076,166,76,699000.0,9584000.0,699500.0,9584500.0,699250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7270,LJ500_R166_C077,166,77,699500.0,9584000.0,700000.0,9584500.0,699750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7271,LJ500_R166_C078,166,78,700000.0,9584000.0,700500.0,9584500.0,700250.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7272,LJ500_R166_C079,166,79,700500.0,9584000.0,701000.0,9584500.0,700750.0,9584250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7273,LJ500_R166_C080,166,80,701000.0,9584000.0,701500.0,9584500.0,701250.0,9584250.0,250000.0,25.0,249063.54023468398,24.9063540234684,0.996254160938736,False,False,False,False,False,False,True,32717,parcial_ge_050
7274,LJ500_R166_C081,166,81,701500.0,9584000.0,702000.0,9584500.0,701750.0,9584250.0,250000.0,25.0,58882.197013580175,5.888219701358017,0.2355287880543207,False,False,False,False,True,True,True,32717,parcial_lt_050
7275,LJ500_R167_C032,167,32,677000.0,9584500.0,677500.0,9585000.0,677250.0,9584750.0,250000.0,25.0,152112.21464868763,15.211221464868762,0.6084488585947505,False,False,False,False,False,False,True,32717,parcial_ge_050
7276,LJ500_R167_C033,167,33,677500.0,9584500.0,678000.0,9585000.0,677750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7277,LJ500_R167_C034,167,34,678000.0,9584500.0,678500.0,9585000.0,678250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7278,LJ500_R167_C035,167,35,678500.0,9584500.0,679000.0,9585000.0,678750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7279,LJ500_R167_C036,167,36,679000.0,9584500.0,679500.0,9585000.0,679250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7280,LJ500_R167_C037,167,37,679500.0,9584500.0,680000.0,9585000.0,679750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7281,LJ500_R167_C038,167,38,680000.0,9584500.0,680500.0,9585000.0,680250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7282,LJ500_R167_C039,167,39,680500.0,9584500.0,681000.0,9585000.0,680750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7283,LJ500_R167_C040,167,40,681000.0,9584500.0,681500.0,9585000.0,681250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7284,LJ500_R167_C041,167,41,681500.0,9584500.0,682000.0,9585000.0,681750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7285,LJ500_R167_C042,167,42,682000.0,9584500.0,682500.0,9585000.0,682250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7286,LJ500_R167_C043,167,43,682500.0,9584500.0,683000.0,9585000.0,682750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7287,LJ500_R167_C044,167,44,683000.0,9584500.0,683500.0,9585000.0,683250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7288,LJ500_R167_C045,167,45,683500.0,9584500.0,684000.0,9585000.0,683750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7289,LJ500_R167_C046,167,46,684000.0,9584500.0,684500.0,9585000.0,684250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7290,LJ500_R167_C047,167,47,684500.0,9584500.0,685000.0,9585000.0,684750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7291,LJ500_R167_C048,167,48,685000.0,9584500.0,685500.0,9585000.0,685250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7292,LJ500_R167_C049,167,49,685500.0,9584500.0,686000.0,9585000.0,685750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7293,LJ500_R167_C050,167,50,686000.0,9584500.0,686500.0,9585000.0,686250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7294,LJ500_R167_C051,167,51,686500.0,9584500.0,687000.0,9585000.0,686750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7295,LJ500_R167_C052,167,52,687000.0,9584500.0,687500.0,9585000.0,687250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7296,LJ500_R167_C053,167,53,687500.0,9584500.0,688000.0,9585000.0,687750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7297,LJ500_R167_C054,167,54,688000.0,9584500.0,688500.0,9585000.0,688250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7298,LJ500_R167_C055,167,55,688500.0,9584500.0,689000.0,9585000.0,688750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7299,LJ500_R167_C056,167,56,689000.0,9584500.0,689500.0,9585000.0,689250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7300,LJ500_R167_C057,167,57,689500.0,9584500.0,690000.0,9585000.0,689750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7301,LJ500_R167_C058,167,58,690000.0,9584500.0,690500.0,9585000.0,690250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7302,LJ500_R167_C059,167,59,690500.0,9584500.0,691000.0,9585000.0,690750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7303,LJ500_R167_C060,167,60,691000.0,9584500.0,691500.0,9585000.0,691250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7304,LJ500_R167_C061,167,61,691500.0,9584500.0,692000.0,9585000.0,691750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7305,LJ500_R167_C062,167,62,692000.0,9584500.0,692500.0,9585000.0,692250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7306,LJ500_R167_C063,167,63,692500.0,9584500.0,693000.0,9585000.0,692750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7307,LJ500_R167_C064,167,64,693000.0,9584500.0,693500.0,9585000.0,693250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7308,LJ500_R167_C065,167,65,693500.0,9584500.0,694000.0,9585000.0,693750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7309,LJ500_R167_C066,167,66,694000.0,9584500.0,694500.0,9585000.0,694250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7310,LJ500_R167_C067,167,67,694500.0,9584500.0,695000.0,9585000.0,694750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7311,LJ500_R167_C068,167,68,695000.0,9584500.0,695500.0,9585000.0,695250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7312,LJ500_R167_C069,167,69,695500.0,9584500.0,696000.0,9585000.0,695750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7313,LJ500_R167_C070,167,70,696000.0,9584500.0,696500.0,9585000.0,696250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7314,LJ500_R167_C071,167,71,696500.0,9584500.0,697000.0,9585000.0,696750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7315,LJ500_R167_C072,167,72,697000.0,9584500.0,697500.0,9585000.0,697250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7316,LJ500_R167_C073,167,73,697500.0,9584500.0,698000.0,9585000.0,697750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7317,LJ500_R167_C074,167,74,698000.0,9584500.0,698500.0,9585000.0,698250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7318,LJ500_R167_C075,167,75,698500.0,9584500.0,699000.0,9585000.0,698750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7319,LJ500_R167_C076,167,76,699000.0,9584500.0,699500.0,9585000.0,699250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7320,LJ500_R167_C077,167,77,699500.0,9584500.0,700000.0,9585000.0,699750.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7321,LJ500_R167_C078,167,78,700000.0,9584500.0,700500.0,9585000.0,700250.0,9584750.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7322,LJ500_R167_C079,167,79,700500.0,9584500.0,701000.0,9585000.0,700750.0,9584750.0,250000.0,25.0,248827.0389100363,24.88270389100363,0.9953081556401452,False,False,False,False,False,False,True,32717,parcial_ge_050
7323,LJ500_R167_C080,167,80,701000.0,9584500.0,701500.0,9585000.0,701250.0,9584750.0,250000.0,25.0,105025.2255071094,10.502522550710939,0.4201009020284376,False,False,False,False,False,True,True,32717,parcial_lt_050
7324,LJ500_R168_C032,168,32,677000.0,9585000.0,677500.0,9585500.0,677250.0,9585250.0,250000.0,25.0,142941.55750284423,14.294155750284423,0.5717662300113769,False,False,False,False,False,False,True,32717,parcial_ge_050
7325,LJ500_R168_C033,168,33,677500.0,9585000.0,678000.0,9585500.0,677750.0,9585250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
7326,LJ500_R168_C034,168,34,678000.0,9585000.0,678500.0,9585500.0,678250.0,9585250.0,250000.0,25.0,250000.0,25.0,1.0,True,False,False,False,False,False,True,32717,completa
